"product_id","category","product","client","operation_date","operation_day","operation_hour","week_of_month","day_of_week","sale_count","subtotal"
108,Pan Molde,Pan Molde Integral,Dulce Membrillo,"2023-11-23","09","09","3",Jueves,3.0,45960
107,Pan Molde,Pan Molde Blanco,Dulce Membrillo,"2023-11-23","09","09","3",Jueves,3.0,45960
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-11-23","10","10","3",Jueves,1.0,3534
261,Unknow,Factura (Promo),Local,"2023-11-23","10","10","3",Jueves,2.0,3534
119,Chipa,Chipa,Local,"2023-11-23","10","10","3",Jueves,1.0,3534
281,Panaderia,Frances,Local,"2023-11-23","10","10","3",Jueves,1.0,983
122,Panaderia,Galletitas de Queso 100gr,Local,"2023-11-23","10","10","3",Jueves,1.0,983
101,Criollos,Criollos,Local,"2023-11-23","10","10","3",Jueves,1.0,311
261,Unknow,Factura (Promo),Local,"2023-11-23","10","10","3",Jueves,2.0,1539
238,Pan Sandwich,Sand de pebete,Local,"2023-11-23","10","10","3",Jueves,1.0,1539
106,Facturas,Facturas-Medialunas,Local,"2023-11-23","11","11","3",Jueves,1.0,627
261,Unknow,Factura (Promo),Local,"2023-11-23","11","11","3",Jueves,1.0,627
340,Unknow,Velas,Local,"2023-11-23","11","11","3",Jueves,1.0,400
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2023-11-23","11","11","3",Jueves,1.0,6050
232,Unknow,Sand de miga de JyQ ind,Local,"2023-11-23","11","11","3",Jueves,1.0,6050
228,Unknow,Pan de campo,Local,"2023-11-23","11","11","3",Jueves,1.0,6050
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-11-23","11","11","3",Jueves,1.0,6050
129,Cookies,Cookies de Chocolate 200gr,Local,"2023-11-23","11","11","3",Jueves,1.0,1330
260,Unknow,Delivery,CANELDIET,"2023-11-23","12","12","3",Jueves,1.0,97680
344,Unknow,Budin Ingles,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
330,Budines,Budin SIN LACTOSA,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
155,Budines,Budin de Coco,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
154,Budines,Budin de Zanahoria,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
151,Budines,Budin de Manzana,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
150,Budines,Budin con chips,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
148,Budines,Budin de Naranja,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
147,Budines,Budines de Limon,CANELDIET,"2023-11-23","12","12","3",Jueves,3.0,97680
